<config.params object at 0x7ff5fde30d30>
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 87, loss: 0.01833744
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 88, loss: 0.01834352
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 89, loss: 0.01826938
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 90, loss: 0.01823030
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 91, loss: 0.01819311
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 92, loss: 0.01820490
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 93, loss: 0.01817972
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 94, loss: 0.01826578
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 95, loss: 0.01816401
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 96, loss: 0.01812447
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 97, loss: 0.01815668
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 98, loss: 0.01815260
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 99, loss: 0.01800680
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 100, loss: 0.01804099
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 101, loss: 0.01804581
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 102, loss: 0.01806403
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 103, loss: 0.01796236
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 104, loss: 0.01790623
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 105, loss: 0.01793576
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 106, loss: 0.01791883
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 107, loss: 0.01793127
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 108, loss: 0.01791409
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 109, loss: 0.01786757
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 110, loss: 0.01794150
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 111, loss: 0.01789361
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 112, loss: 0.01779886
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 113, loss: 0.01777907
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 114, loss: 0.01779370
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 115, loss: 0.01778631
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 116, loss: 0.01771980
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 117, loss: 0.01767269
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 118, loss: 0.01773982
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 119, loss: 0.01768701
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 120, loss: 0.01768737
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 121, loss: 0.01766145
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 122, loss: 0.01765232
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 123, loss: 0.01760440
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 124, loss: 0.01763825
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 125, loss: 0.01753535
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 126, loss: 0.01758501
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 127, loss: 0.01761200
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 128, loss: 0.01760920
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 129, loss: 0.01762191
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 130, loss: 0.01758980
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 131, loss: 0.01761583
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 132, loss: 0.01754114
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 133, loss: 0.01752548
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 134, loss: 0.01753231
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 135, loss: 0.01757819
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 136, loss: 0.01746763
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 137, loss: 0.01748694
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 138, loss: 0.01745860
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 139, loss: 0.01744520
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 140, loss: 0.01737904
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 141, loss: 0.01738296
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 142, loss: 0.01734075
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 143, loss: 0.01732232
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 144, loss: 0.01739763
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 145, loss: 0.01736882
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 146, loss: 0.01743172
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 147, loss: 0.01737617
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 148, loss: 0.01730959
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 149, loss: 0.01741355
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 150, loss: 0.01749313
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 151, loss: 0.01735736
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 152, loss: 0.01725920
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 153, loss: 0.01724752
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 154, loss: 0.01719643
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 155, loss: 0.01724113
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 156, loss: 0.01724626
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 157, loss: 0.01717856
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 158, loss: 0.01716478
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 159, loss: 0.01721242
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 160, loss: 0.01716332
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 161, loss: 0.01710617
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 162, loss: 0.01717097
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 163, loss: 0.01716190
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 164, loss: 0.01711405
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 165, loss: 0.01707321
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 166, loss: 0.01709080
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 167, loss: 0.01714084
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 168, loss: 0.01717569
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 169, loss: 0.01715595
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 170, loss: 0.01715777
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 171, loss: 0.01707614
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 172, loss: 0.01702315
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 173, loss: 0.01709009
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 174, loss: 0.01710803
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
<config.params object at 0x7f09ae7c0370>
Train 1, loss: 0.02671050
best_epoch 1, best_loss: 2.63009700 , best_losscd: 0.02647570
Train 2, loss: 0.02362621
best_epoch 2, best_loss: 2.27772379 , best_losscd: 0.02570576
Train 3, loss: 0.02300150
best_epoch 3, best_loss: 1.72975514 , best_losscd: 0.02312247
Train 4, loss: 0.02253009
best_epoch 4, best_loss: 1.63369226 , best_losscd: 0.02263998
Train 5, loss: 0.02233049
best_epoch 4, best_loss: 1.63369226 , best_losscd: 0.02263998
Train 6, loss: 0.02211267
best_epoch 6, best_loss: 1.54628933 , best_losscd: 0.02228116
Train 7, loss: 0.02188749
best_epoch 7, best_loss: 1.50533433 , best_losscd: 0.02196716
Train 8, loss: 0.02174607
best_epoch 8, best_loss: 1.41111254 , best_losscd: 0.02137452
Train 9, loss: 0.02156969
best_epoch 8, best_loss: 1.41111254 , best_losscd: 0.02137452
Train 10, loss: 0.02145224
best_epoch 8, best_loss: 1.41111254 , best_losscd: 0.02137452
Train 11, loss: 0.02130153
best_epoch 8, best_loss: 1.41111254 , best_losscd: 0.02137452
Train 12, loss: 0.02118491
best_epoch 12, best_loss: 1.38265217 , best_losscd: 0.02116675
Train 13, loss: 0.02110568
best_epoch 13, best_loss: 1.33961863 , best_losscd: 0.02097830
Train 14, loss: 0.02097294
best_epoch 13, best_loss: 1.33961863 , best_losscd: 0.02097830
Train 15, loss: 0.02083097
best_epoch 13, best_loss: 1.33961863 , best_losscd: 0.02097830
Train 16, loss: 0.02080667
best_epoch 16, best_loss: 1.32817353 , best_losscd: 0.02087267
Train 17, loss: 0.02068010
best_epoch 16, best_loss: 1.32817353 , best_losscd: 0.02087267
Train 18, loss: 0.02058261
best_epoch 16, best_loss: 1.32817353 , best_losscd: 0.02087267
Train 19, loss: 0.02052405
best_epoch 16, best_loss: 1.32817353 , best_losscd: 0.02087267
Train 20, loss: 0.02041987
best_epoch 20, best_loss: 1.30329497 , best_losscd: 0.02080204
Train 21, loss: 0.02040026
best_epoch 20, best_loss: 1.30329497 , best_losscd: 0.02080204
Train 22, loss: 0.02031732
best_epoch 22, best_loss: 1.30243670 , best_losscd: 0.02089563
Train 23, loss: 0.02024734
best_epoch 22, best_loss: 1.30243670 , best_losscd: 0.02089563
Train 24, loss: 0.02015288
best_epoch 24, best_loss: 1.23861715 , best_losscd: 0.02024992
Train 25, loss: 0.02014116
best_epoch 25, best_loss: 1.22159139 , best_losscd: 0.02024296
Train 26, loss: 0.02000215
best_epoch 26, best_loss: 1.21858225 , best_losscd: 0.02018085
Train 27, loss: 0.01995764
best_epoch 26, best_loss: 1.21858225 , best_losscd: 0.02018085
Train 28, loss: 0.01992636
best_epoch 28, best_loss: 1.21193203 , best_losscd: 0.02010792
Train 29, loss: 0.01982398
best_epoch 29, best_loss: 1.19136426 , best_losscd: 0.01999234
Train 30, loss: 0.01985723
best_epoch 30, best_loss: 1.16199610 , best_losscd: 0.01980500
Train 31, loss: 0.01968251
best_epoch 31, best_loss: 1.14028113 , best_losscd: 0.01962445
Train 32, loss: 0.01963602
best_epoch 31, best_loss: 1.14028113 , best_losscd: 0.01962445
Train 33, loss: 0.01962807
best_epoch 31, best_loss: 1.14028113 , best_losscd: 0.01962445
Train 34, loss: 0.01957942
best_epoch 31, best_loss: 1.14028113 , best_losscd: 0.01962445
Train 35, loss: 0.01951122
best_epoch 35, best_loss: 1.12959231 , best_losscd: 0.01960163
Train 36, loss: 0.01943296
best_epoch 35, best_loss: 1.12959231 , best_losscd: 0.01960163
Train 37, loss: 0.01939439
best_epoch 35, best_loss: 1.12959231 , best_losscd: 0.01960163
Train 38, loss: 0.01936921
best_epoch 38, best_loss: 1.10513718 , best_losscd: 0.01944843
Train 39, loss: 0.01931195
best_epoch 39, best_loss: 1.08492769 , best_losscd: 0.01924182
Train 40, loss: 0.01929728
best_epoch 39, best_loss: 1.08492769 , best_losscd: 0.01924182
Train 41, loss: 0.01927851
best_epoch 39, best_loss: 1.08492769 , best_losscd: 0.01924182
Train 42, loss: 0.01919724
best_epoch 39, best_loss: 1.08492769 , best_losscd: 0.01924182
Train 43, loss: 0.01917327
best_epoch 43, best_loss: 1.05892549 , best_losscd: 0.01906675
Train 44, loss: 0.01914690
best_epoch 43, best_loss: 1.05892549 , best_losscd: 0.01906675
Train 45, loss: 0.01908495
best_epoch 43, best_loss: 1.05892549 , best_losscd: 0.01906675
Train 46, loss: 0.01904260
best_epoch 43, best_loss: 1.05892549 , best_losscd: 0.01906675
Train 47, loss: 0.01899912
best_epoch 43, best_loss: 1.05892549 , best_losscd: 0.01906675
Train 48, loss: 0.01897506
best_epoch 48, best_loss: 1.05685151 , best_losscd: 0.01910747
Train 49, loss: 0.01897898
best_epoch 49, best_loss: 1.04263742 , best_losscd: 0.01893574
Train 50, loss: 0.01889567
best_epoch 49, best_loss: 1.04263742 , best_losscd: 0.01893574
Train 51, loss: 0.01891406
best_epoch 51, best_loss: 1.04067362 , best_losscd: 0.01893896
Train 52, loss: 0.01887407
best_epoch 51, best_loss: 1.04067362 , best_losscd: 0.01893896
Train 53, loss: 0.01880811
best_epoch 51, best_loss: 1.04067362 , best_losscd: 0.01893896
Train 54, loss: 0.01880705
best_epoch 54, best_loss: 1.01988598 , best_losscd: 0.01878824
Train 55, loss: 0.01875067
best_epoch 54, best_loss: 1.01988598 , best_losscd: 0.01878824
Train 56, loss: 0.01873744
best_epoch 54, best_loss: 1.01988598 , best_losscd: 0.01878824
Train 57, loss: 0.01872474
best_epoch 54, best_loss: 1.01988598 , best_losscd: 0.01878824
Train 58, loss: 0.01868586
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 59, loss: 0.01866847
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 60, loss: 0.01864588
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 61, loss: 0.01862279
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 62, loss: 0.01862189
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 63, loss: 0.01857866
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 64, loss: 0.01854555
best_epoch 58, best_loss: 1.01093416 , best_losscd: 0.01869816
Train 65, loss: 0.01851091
best_epoch 65, best_loss: 1.00887233 , best_losscd: 0.01871731
Train 66, loss: 0.01850218
best_epoch 66, best_loss: 0.99664365 , best_losscd: 0.01861384
Train 67, loss: 0.01847439
best_epoch 67, best_loss: 0.99550612 , best_losscd: 0.01859983
Train 68, loss: 0.01843602
best_epoch 67, best_loss: 0.99550612 , best_losscd: 0.01859983
Train 69, loss: 0.01844017
best_epoch 67, best_loss: 0.99550612 , best_losscd: 0.01859983
Train 70, loss: 0.01840980
best_epoch 70, best_loss: 0.98608538 , best_losscd: 0.01848903
Train 71, loss: 0.01841549
best_epoch 70, best_loss: 0.98608538 , best_losscd: 0.01848903
Train 72, loss: 0.01842115
best_epoch 70, best_loss: 0.98608538 , best_losscd: 0.01848903
Train 73, loss: 0.01834554
best_epoch 70, best_loss: 0.98608538 , best_losscd: 0.01848903
Train 74, loss: 0.01831225
best_epoch 70, best_loss: 0.98608538 , best_losscd: 0.01848903
Train 75, loss: 0.01830159
best_epoch 75, best_loss: 0.97378885 , best_losscd: 0.01841041
Train 76, loss: 0.01830167
best_epoch 75, best_loss: 0.97378885 , best_losscd: 0.01841041
Train 77, loss: 0.01826457
best_epoch 75, best_loss: 0.97378885 , best_losscd: 0.01841041
Train 78, loss: 0.01825451
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 79, loss: 0.01824687
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 80, loss: 0.01821993
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 81, loss: 0.01824589
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 82, loss: 0.01818140
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 83, loss: 0.01819432
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 84, loss: 0.01816921
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 85, loss: 0.01815001
best_epoch 78, best_loss: 0.96160585 , best_losscd: 0.01830353
Train 86, loss: 0.01811963
best_epoch 86, best_loss: 0.95592090 , best_losscd: 0.01828651
Train 87, loss: 0.01808690
best_epoch 86, best_loss: 0.95592090 , best_losscd: 0.01828651
Train 88, loss: 0.01810989
best_epoch 88, best_loss: 0.95405652 , best_losscd: 0.01824739
Train 89, loss: 0.01808147
best_epoch 88, best_loss: 0.95405652 , best_losscd: 0.01824739
Train 90, loss: 0.01805125
best_epoch 88, best_loss: 0.95405652 , best_losscd: 0.01824739
Train 91, loss: 0.01802417
best_epoch 88, best_loss: 0.95405652 , best_losscd: 0.01824739
Train 92, loss: 0.01803414
best_epoch 88, best_loss: 0.95405652 , best_losscd: 0.01824739
Train 93, loss: 0.01800259
best_epoch 93, best_loss: 0.94292693 , best_losscd: 0.01819345
Train 94, loss: 0.01797376
best_epoch 93, best_loss: 0.94292693 , best_losscd: 0.01819345
Train 95, loss: 0.01800857
best_epoch 95, best_loss: 0.93550874 , best_losscd: 0.01813643
Train 96, loss: 0.01797014
best_epoch 95, best_loss: 0.93550874 , best_losscd: 0.01813643
Train 97, loss: 0.01799354
best_epoch 97, best_loss: 0.92991532 , best_losscd: 0.01811538
Train 98, loss: 0.01795750
best_epoch 97, best_loss: 0.92991532 , best_losscd: 0.01811538
Train 99, loss: 0.01795826
best_epoch 97, best_loss: 0.92991532 , best_losscd: 0.01811538
Train 100, loss: 0.01796077
best_epoch 97, best_loss: 0.92991532 , best_losscd: 0.01811538
Train 101, loss: 0.01789485
best_epoch 97, best_loss: 0.92991532 , best_losscd: 0.01811538
Train 102, loss: 0.01789607
best_epoch 97, best_loss: 0.92991532 , best_losscd: 0.01811538
Train 103, loss: 0.01789393
best_epoch 103, best_loss: 0.92512428 , best_losscd: 0.01807361
Train 104, loss: 0.01788351
best_epoch 103, best_loss: 0.92512428 , best_losscd: 0.01807361
Train 105, loss: 0.01787088
best_epoch 105, best_loss: 0.92255889 , best_losscd: 0.01805825
Train 106, loss: 0.01787170
best_epoch 106, best_loss: 0.92145940 , best_losscd: 0.01806880
Train 107, loss: 0.01788327
best_epoch 106, best_loss: 0.92145940 , best_losscd: 0.01806880
Train 108, loss: 0.01783238
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 109, loss: 0.01783501
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 110, loss: 0.01782203
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 111, loss: 0.01782078
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 112, loss: 0.01777669
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 113, loss: 0.01778930
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 114, loss: 0.01777548
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 115, loss: 0.01777400
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 116, loss: 0.01778307
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 117, loss: 0.01776760
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 118, loss: 0.01772044
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 119, loss: 0.01775077
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 120, loss: 0.01769338
best_epoch 108, best_loss: 0.90660702 , best_losscd: 0.01791672
Train 121, loss: 0.01770524
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 122, loss: 0.01768940
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 123, loss: 0.01768937
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 124, loss: 0.01766259
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 125, loss: 0.01769249
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 126, loss: 0.01767217
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 127, loss: 0.01766220
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 128, loss: 0.01767178
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 129, loss: 0.01762562
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 130, loss: 0.01762666
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 131, loss: 0.01761888
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 132, loss: 0.01761508
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 133, loss: 0.01759698
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 134, loss: 0.01759607
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 135, loss: 0.01760188
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 136, loss: 0.01759434
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 137, loss: 0.01757016
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 138, loss: 0.01755101
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 139, loss: 0.01753641
best_epoch 121, best_loss: 0.89737976 , best_losscd: 0.01782887
Train 140, loss: 0.01754487
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 141, loss: 0.01754345
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 142, loss: 0.01752667
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 143, loss: 0.01752034
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 144, loss: 0.01750286
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 145, loss: 0.01751450
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 146, loss: 0.01749626
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 147, loss: 0.01750681
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 148, loss: 0.01749249
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 149, loss: 0.01746818
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 150, loss: 0.01749841
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 151, loss: 0.01748203
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 152, loss: 0.01746109
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 153, loss: 0.01745680
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 154, loss: 0.01746044
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 155, loss: 0.01744853
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 156, loss: 0.01744880
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 157, loss: 0.01743072
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 158, loss: 0.01742246
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 159, loss: 0.01741484
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 160, loss: 0.01741039
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 161, loss: 0.01741344
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 162, loss: 0.01740719
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 163, loss: 0.01738568
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 164, loss: 0.01738189
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 165, loss: 0.01738217
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 166, loss: 0.01737228
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 167, loss: 0.01736583
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 168, loss: 0.01736411
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 169, loss: 0.01738123
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 170, loss: 0.01733454
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 171, loss: 0.01736756
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 172, loss: 0.01734846
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 173, loss: 0.01736427
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 174, loss: 0.01733296
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 175, loss: 0.01732521
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 176, loss: 0.01731580
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 177, loss: 0.01731453
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 178, loss: 0.01732319
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 179, loss: 0.01730890
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 180, loss: 0.01730929
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 181, loss: 0.01729866
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 182, loss: 0.01730619
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 183, loss: 0.01730121
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 184, loss: 0.01727900
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 185, loss: 0.01728177
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 186, loss: 0.01728119
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 187, loss: 0.01728021
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 188, loss: 0.01727591
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 189, loss: 0.01728020
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 190, loss: 0.01725807
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 191, loss: 0.01725509
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 192, loss: 0.01724470
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 193, loss: 0.01724971
best_epoch 140, best_loss: 0.88114703 , best_losscd: 0.01769104
Train 194, loss: 0.01724420
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
Train 195, loss: 0.01724044
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
Train 196, loss: 0.01723993
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
